Order_ID,Order_Timestamp,Day_Type,Restaurant_Type,Weather,Order_Value,Delivery_Time_Mins,Customer_Rating,Order_Hour
ORD-101807,22/01/2025 12:00,Weekday,Sushi,Clear,65.55,18,5,12
ORD-101808,08/06/2025 11:00,Weekend,Italian,Rain,47.72,59,2,11
ORD-101809,23/05/2025 19:00,Weekday,Italian,Clear,62.1,22,4,19
ORD-101810,30/04/2025 17:00,Weekday,Sushi,Cloudy,20.6,29,5,17
ORD-101811,05/01/2025 16:00,Weekend,Fast Food,Clear,56.86,28,4,16
ORD-101812,18/06/2025 10:00,Weekday,Fast Food,Clear,86.72,23,4,10
ORD-101813,02/05/2025 21:00,Weekday,Indian,Clear,95.07,15,5,21
ORD-101814,21/02/2025 15:00,Weekday,Sushi,Clear,77.43,18,5,15
ORD-101815,06/06/2025 14:00,Weekday,Healthy/Vegan,Clear,99.86,27,5,14
ORD-101816,06/03/2025 15:00,Weekday,Sushi,Clear,109.58,33,4,15
ORD-101817,08/02/2025 12:00,Weekend,Fast Food,Clear,102.32,38,5,12
ORD-101818,08/03/2025 22:00,Weekend,Sushi,Clear,80.3,34,4,22
ORD-101819,22/05/2025 13:00,Weekday,Healthy/Vegan,Clear,64.33,27,5,13
ORD-101820,26/04/2025 16:00,Weekend,Healthy/Vegan,Clear,56.21,40,4,16
ORD-101821,24/02/2025 19:00,Weekday,Italian,Clear,37.63,23,5,19
ORD-101822,11/02/2025 13:00,Weekday,Indian,Storm,97.27,48,4,13
ORD-101823,05/02/2025 21:00,Weekday,Indian,Clear,32.38,17,5,21
ORD-101824,18/05/2025 22:00,Weekend,Healthy/Vegan,Clear,113.73,41,5,22
ORD-101825,18/05/2025 18:00,Weekend,Healthy/Vegan,Storm,66.42,65,3,18
ORD-101826,09/05/2025 10:00,Weekday,Italian,Clear,68.98,29,5,10
ORD-101827,01/02/2025 19:00,Weekend,Fast Food,Clear,67.79,36,5,19
ORD-101828,15/06/2025 16:00,Weekend,Italian,Clear,33.28,28,5,16
ORD-101829,29/01/2025 16:00,Weekday,Indian,Cloudy,87.01,27,5,16
ORD-101830,31/01/2025 11:00,Weekday,Sushi,Clear,94.43,22,4,11
ORD-101831,15/01/2025 10:00,Weekday,Fast Food,Storm,23.79,44,4,10
ORD-101832,28/06/2025 15:00,Weekend,Sushi,Cloudy,68.17,46,5,15
ORD-101833,26/01/2025 18:00,Weekend,Healthy/Vegan,Clear,22.67,31,4,18
ORD-101834,02/06/2025 14:00,Weekday,Italian,Clear,105.85,21,4,14
ORD-101835,16/06/2025 18:00,Weekday,Indian,Clear,94.91,23,5,18
ORD-101836,27/06/2025 14:00,Weekday,Healthy/Vegan,Clear,104.1,23,4,14
ORD-101837,27/02/2025 15:00,Weekday,Healthy/Vegan,Clear,51.09,15,5,15
ORD-101838,15/01/2025 14:00,Weekday,Sushi,Clear,91.04,33,4,14
ORD-101839,11/05/2025 12:00,Weekend,Sushi,Rain,111.33,56,1,12
ORD-101840,30/01/2025 19:00,Weekday,Indian,Rain,84.7,57,1,19
ORD-101841,05/02/2025 20:00,Weekday,Indian,Storm,48.69,39,5,20
ORD-101842,04/01/2025 20:00,Weekend,Sushi,Clear,88.57,31,5,20
ORD-101843,21/04/2025 17:00,Weekday,Fast Food,Cloudy,99.59,27,5,17
ORD-101844,14/03/2025 14:00,Weekday,Italian,Clear,18.51,17,5,14
ORD-101845,09/06/2025 19:00,Weekday,Indian,Rain,53.03,36,4,19
ORD-101846,24/04/2025 16:00,Weekday,Fast Food,Clear,21.85,21,5,16
ORD-101847,18/05/2025 16:00,Weekend,Sushi,Clear,51,36,4,16
ORD-101848,16/03/2025 15:00,Weekend,Fast Food,Clear,104.93,34,5,15
ORD-101849,01/02/2025 17:00,Weekend,Italian,Cloudy,17.54,32,5,17
ORD-101850,24/04/2025 20:00,Weekday,Fast Food,Clear,75.94,29,5,20
ORD-101851,03/04/2025 13:00,Weekday,Indian,Rain,114.78,44,4,13
ORD-101852,23/05/2025 21:00,Weekday,Healthy/Vegan,Clear,108.64,23,4,21
ORD-101853,04/05/2025 19:00,Weekend,Italian,Rain,114.87,44,5,19
ORD-101854,01/01/2025 18:00,Weekday,Fast Food,Clear,58.69,31,5,18
ORD-101855,09/02/2025 18:00,Weekend,Indian,Clear,39.86,31,4,18
ORD-101856,25/01/2025 15:00,Weekend,Sushi,Rain,25.3,58,1,15
ORD-101857,06/02/2025 21:00,Weekday,Sushi,Cloudy,19.72,33,5,21
ORD-101858,27/01/2025 14:00,Weekday,Healthy/Vegan,Clear,118.37,24,4,14
ORD-101859,23/05/2025 11:00,Weekday,Indian,Cloudy,119.66,15,5,11
ORD-101860,10/04/2025 12:00,Weekday,Fast Food,Clear,73.91,25,4,12
ORD-101861,07/04/2025 18:00,Weekday,Sushi,Rain,41.54,39,4,18
ORD-101862,08/03/2025 13:00,Weekend,Sushi,Clear,117.26,29,4,13
ORD-101863,11/06/2025 16:00,Weekday,Healthy/Vegan,Clear,88.38,32,5,16
ORD-101864,04/01/2025 22:00,Weekend,Sushi,Cloudy,102.51,34,5,22
ORD-101865,15/06/2025 12:00,Weekend,Healthy/Vegan,Cloudy,32.29,35,4,12
ORD-101866,09/06/2025 10:00,Weekday,Healthy/Vegan,Clear,60.08,15,5,10
ORD-101867,21/03/2025 11:00,Weekday,Sushi,Clear,87.9,25,5,11
ORD-101868,20/02/2025 17:00,Weekday,Fast Food,Rain,41.98,50,4,17
ORD-101869,10/03/2025 19:00,Weekday,Sushi,Clear,118.61,24,4,19
ORD-101870,26/04/2025 14:00,Weekend,Sushi,Clear,38.02,40,5,14
ORD-101871,02/04/2025 21:00,Weekday,Fast Food,Clear,91.87,34,5,21
ORD-101872,05/03/2025 21:00,Weekday,Fast Food,Cloudy,15.59,28,5,21
ORD-101873,28/02/2025 12:00,Weekday,Fast Food,Cloudy,38.63,24,5,12
ORD-101874,05/05/2025 13:00,Weekday,Fast Food,Clear,53.18,28,5,13
ORD-101875,04/01/2025 15:00,Weekend,Indian,Rain,20.43,38,5,15
ORD-101876,23/01/2025 16:00,Weekday,Healthy/Vegan,Clear,40.26,16,4,16
ORD-101877,08/06/2025 13:00,Weekend,Healthy/Vegan,Clear,60.17,29,4,13
ORD-101878,13/01/2025 14:00,Weekday,Sushi,Clear,40.55,21,4,14
ORD-101879,30/01/2025 11:00,Weekday,Sushi,Storm,103.1,37,5,11
ORD-101880,15/02/2025 11:00,Weekend,Indian,Clear,16.29,41,5,11
ORD-101881,01/05/2025 17:00,Weekday,Italian,Cloudy,100.48,22,4,17
ORD-101882,22/04/2025 22:00,Weekday,Sushi,Cloudy,97.98,22,5,22
ORD-101883,11/03/2025 17:00,Weekday,Fast Food,Cloudy,16.56,27,5,17
ORD-101884,25/02/2025 17:00,Weekday,Italian,Clear,17.19,16,5,17
ORD-101885,31/03/2025 13:00,Weekday,Italian,Clear,64.13,26,5,13
ORD-101886,09/05/2025 10:00,Weekday,Fast Food,Clear,27.58,23,4,10
ORD-101887,15/05/2025 20:00,Weekday,Fast Food,Clear,40.6,18,5,20
ORD-101888,16/04/2025 11:00,Weekday,Italian,Rain,20.84,33,4,11
ORD-101889,21/05/2025 12:00,Weekday,Healthy/Vegan,Cloudy,87.64,25,4,12
ORD-101890,10/01/2025 14:00,Weekday,Indian,Clear,57.21,33,5,14
ORD-101891,17/03/2025 13:00,Weekday,Indian,Clear,58.55,25,4,13
ORD-101892,17/02/2025 19:00,Weekday,Sushi,Storm,106.78,54,1,19
ORD-101893,03/02/2025 22:00,Weekday,Indian,Clear,117.84,27,5,22
ORD-101894,18/02/2025 17:00,Weekday,Sushi,Rain,74.38,43,4,17
ORD-101895,22/04/2025 14:00,Weekday,Healthy/Vegan,Clear,88.96,24,5,14
ORD-101896,17/03/2025 20:00,Weekday,Fast Food,Clear,93.89,34,5,20
ORD-101897,17/06/2025 20:00,Weekday,Indian,Clear,29.29,32,5,20
ORD-101898,20/06/2025 12:00,Weekday,Indian,Cloudy,103.87,19,4,12
ORD-101899,06/06/2025 11:00,Weekday,Healthy/Vegan,Storm,103.95,28,5,11
ORD-101900,29/03/2025 21:00,Weekend,Healthy/Vegan,Clear,42.06,29,4,21
ORD-101901,05/04/2025 18:00,Weekend,Healthy/Vegan,Cloudy,60.26,26,4,18
ORD-101902,25/03/2025 22:00,Weekday,Indian,Clear,29.89,22,4,22
ORD-101903,27/01/2025 17:00,Weekday,Indian,Clear,116.62,17,4,17
ORD-101904,07/01/2025 21:00,Weekday,Healthy/Vegan,Clear,86.9,29,5,21
ORD-101905,13/01/2025 15:00,Weekday,Sushi,Cloudy,48.28,34,4,15
ORD-101906,13/05/2025 10:00,Weekday,Sushi,Clear,112.44,29,5,10
ORD-101907,10/03/2025 12:00,Weekday,Indian,Storm,49.56,48,5,12
ORD-101908,17/05/2025 10:00,Weekend,Italian,Clear,42.75,41,5,10
ORD-101909,07/02/2025 17:00,Weekday,Sushi,Rain,99.69,46,5,17
ORD-101910,14/01/2025 21:00,Weekday,Sushi,Clear,62.03,17,4,21
ORD-101911,10/06/2025 17:00,Weekday,Fast Food,Storm,37.76,40,4,17
ORD-101912,08/03/2025 16:00,Weekend,Sushi,Clear,82.47,28,5,16
ORD-101913,12/02/2025 13:00,Weekday,Fast Food,Storm,99.89,46,4,13
ORD-101914,13/04/2025 19:00,Weekend,Healthy/Vegan,Rain,68.54,51,1,19
ORD-101915,04/06/2025 15:00,Weekday,Sushi,Clear,36.87,17,5,15
ORD-101916,20/02/2025 10:00,Weekday,Sushi,Rain,57.15,36,4,10
ORD-101917,23/03/2025 22:00,Weekend,Italian,Clear,65.05,34,4,22
ORD-101918,14/04/2025 18:00,Weekday,Indian,Rain,76,31,4,18
ORD-101919,27/06/2025 17:00,Weekday,Sushi,Cloudy,20.66,15,5,17
ORD-101920,22/02/2025 22:00,Weekend,Fast Food,Rain,96.12,47,5,22
ORD-101921,27/05/2025 14:00,Weekday,Fast Food,Clear,109.49,32,4,14
ORD-101922,01/01/2025 17:00,Weekday,Sushi,Clear,103.99,18,5,17
ORD-101923,26/03/2025 19:00,Weekday,Fast Food,Storm,96.19,34,5,19
ORD-101924,30/05/2025 18:00,Weekday,Sushi,Clear,64.67,24,5,18
ORD-101925,03/05/2025 13:00,Weekend,Italian,Clear,77.47,44,4,13
ORD-101926,09/04/2025 13:00,Weekday,Italian,Storm,85.38,31,4,13
ORD-101927,10/01/2025 11:00,Weekday,Fast Food,Clear,51.51,24,5,11
ORD-101928,08/03/2025 18:00,Weekend,Indian,Clear,62.48,22,5,18
ORD-101929,05/03/2025 10:00,Weekday,Fast Food,Rain,87.47,36,5,10
ORD-101930,21/04/2025 16:00,Weekday,Italian,Clear,49.02,16,4,16
ORD-101931,27/03/2025 11:00,Weekday,Sushi,Clear,80.96,17,4,11
ORD-101932,15/02/2025 22:00,Weekend,Healthy/Vegan,Rain,105.39,45,4,22
ORD-101933,27/06/2025 15:00,Weekday,Fast Food,Rain,86.52,52,2,15
ORD-101934,24/02/2025 10:00,Weekday,Healthy/Vegan,Cloudy,69.45,19,4,10
ORD-101935,19/01/2025 10:00,Weekend,Indian,Rain,101.18,48,5,10
ORD-101936,14/05/2025 10:00,Weekday,Fast Food,Storm,104.46,36,4,10
ORD-101937,08/05/2025 22:00,Weekday,Sushi,Storm,67.77,49,5,22
ORD-101938,14/04/2025 10:00,Weekday,Indian,Cloudy,108.86,33,4,10
ORD-101939,31/01/2025 16:00,Weekday,Sushi,Storm,118.24,42,5,16
ORD-101940,19/02/2025 19:00,Weekday,Sushi,Clear,49.48,29,4,19
ORD-101941,23/03/2025 10:00,Weekend,Italian,Clear,63.89,43,5,10
ORD-101942,10/02/2025 21:00,Weekday,Indian,Storm,26.69,46,5,21
ORD-101943,15/02/2025 15:00,Weekend,Indian,Clear,119.16,35,4,15
ORD-101944,14/01/2025 18:00,Weekday,Fast Food,Clear,26.91,20,4,18
ORD-101945,16/06/2025 10:00,Weekday,Italian,Storm,85.13,25,5,10
ORD-101946,07/06/2025 10:00,Weekend,Healthy/Vegan,Clear,101.46,31,5,10
ORD-101947,15/03/2025 12:00,Weekend,Healthy/Vegan,Rain,54,40,5,12
ORD-101948,18/02/2025 17:00,Weekday,Sushi,Clear,112.65,34,4,17
ORD-101949,14/05/2025 17:00,Weekday,Fast Food,Cloudy,79.88,30,5,17
ORD-101950,23/05/2025 12:00,Weekday,Healthy/Vegan,Rain,118.5,39,5,12
ORD-101951,06/01/2025 18:00,Weekday,Italian,Cloudy,57.44,24,4,18
ORD-101952,30/04/2025 19:00,Weekday,Fast Food,Clear,60.25,26,4,19
ORD-101953,01/06/2025 20:00,Weekend,Italian,Clear,118.86,47,5,20
ORD-101954,05/01/2025 14:00,Weekend,Sushi,Rain,86.37,60,1,14
ORD-101955,13/05/2025 12:00,Weekday,Indian,Clear,110.23,32,5,12
ORD-101956,29/05/2025 11:00,Weekday,Healthy/Vegan,Clear,75.72,32,5,11
ORD-101957,28/03/2025 10:00,Weekday,Healthy/Vegan,Clear,24.6,15,4,10
ORD-101958,02/04/2025 10:00,Weekday,Sushi,Rain,30.77,35,4,10
ORD-101959,10/06/2025 20:00,Weekday,Sushi,Cloudy,31.37,19,4,20
ORD-101960,29/04/2025 20:00,Weekday,Fast Food,Clear,72.44,16,5,20
ORD-101961,29/06/2025 11:00,Weekend,Italian,Clear,97.97,36,5,11
ORD-101962,15/04/2025 13:00,Weekday,Healthy/Vegan,Clear,23.17,29,4,13
ORD-101963,07/04/2025 18:00,Weekday,Fast Food,Clear,103.29,19,4,18
ORD-101964,26/03/2025 13:00,Weekday,Fast Food,Clear,113.22,34,5,13
ORD-101965,07/04/2025 14:00,Weekday,Sushi,Clear,67.58,20,5,14
ORD-101966,25/02/2025 10:00,Weekday,Healthy/Vegan,Rain,62.39,51,2,10
ORD-101967,20/02/2025 20:00,Weekday,Fast Food,Rain,106.48,43,5,20
ORD-101968,14/04/2025 10:00,Weekday,Indian,Clear,39.19,31,5,10
ORD-101969,06/03/2025 20:00,Weekday,Sushi,Clear,34.93,33,4,20
ORD-101970,10/03/2025 12:00,Weekday,Italian,Clear,27.89,33,5,12
ORD-101971,05/02/2025 21:00,Weekday,Sushi,Clear,15.14,16,5,21
ORD-101972,18/02/2025 11:00,Weekday,Indian,Clear,88.6,19,4,11
ORD-101973,28/02/2025 15:00,Weekday,Fast Food,Clear,73.42,25,5,15
ORD-101974,24/04/2025 14:00,Weekday,Healthy/Vegan,Clear,16.64,18,5,14
ORD-101975,23/05/2025 21:00,Weekday,Sushi,Clear,42.85,26,5,21
ORD-101976,23/01/2025 22:00,Weekday,Fast Food,Rain,31.29,39,5,22
ORD-101977,29/04/2025 17:00,Weekday,Sushi,Clear,98.06,20,4,17
ORD-101978,27/06/2025 20:00,Weekday,Healthy/Vegan,Clear,24.01,32,5,20
ORD-101979,03/04/2025 20:00,Weekday,Indian,Rain,82.56,32,5,20
ORD-101980,26/01/2025 15:00,Weekend,Fast Food,Clear,72.89,45,5,15
ORD-101981,02/03/2025 22:00,Weekend,Sushi,Rain,72.33,43,4,22
ORD-101982,23/05/2025 11:00,Weekday,Sushi,Clear,21.8,30,4,11
ORD-101983,07/06/2025 16:00,Weekend,Sushi,Clear,38.76,25,5,16
ORD-101984,03/02/2025 11:00,Weekday,Healthy/Vegan,Storm,83.84,49,5,11
ORD-101985,20/06/2025 20:00,Weekday,Healthy/Vegan,Clear,83.77,30,5,20
ORD-101986,20/06/2025 22:00,Weekday,Indian,Clear,57.34,33,5,22
ORD-101987,03/05/2025 14:00,Weekend,Italian,Clear,64.15,41,5,14
ORD-101988,04/01/2025 10:00,Weekend,Indian,Cloudy,83.06,27,4,10
ORD-101989,26/05/2025 21:00,Weekday,Indian,Rain,34.85,32,5,21
ORD-101990,15/03/2025 20:00,Weekend,Indian,Clear,35.3,30,4,20
ORD-101991,13/05/2025 15:00,Weekday,Healthy/Vegan,Clear,41.96,19,5,15
ORD-101992,25/01/2025 22:00,Weekend,Healthy/Vegan,Rain,58.86,65,2,22
ORD-101993,23/02/2025 19:00,Weekend,Italian,Clear,97.43,39,4,19
ORD-101994,28/03/2025 14:00,Weekday,Fast Food,Cloudy,55.5,34,5,14
ORD-101995,23/04/2025 15:00,Weekday,Fast Food,Clear,66.94,22,4,15
ORD-101996,05/04/2025 22:00,Weekend,Fast Food,Clear,25.36,47,4,22
ORD-101997,14/06/2025 18:00,Weekend,Healthy/Vegan,Cloudy,110.22,42,4,18
ORD-101998,30/04/2025 12:00,Weekday,Indian,Rain,107.55,48,4,12
ORD-101999,03/06/2025 11:00,Weekday,Sushi,Clear,43.89,20,5,11
ORD-102000,29/04/2025 17:00,Weekday,Healthy/Vegan,Rain,64.11,32,4,17
ORD-102001,04/01/2025 19:00,Weekend,Fast Food,Clear,78.38,23,5,19
ORD-102002,29/06/2025 20:00,Weekend,Italian,Clear,25.55,29,5,20
ORD-102003,21/01/2025 16:00,Weekday,Fast Food,Rain,82.5,36,5,16
ORD-102004,05/02/2025 19:00,Weekday,Healthy/Vegan,Clear,52.67,15,5,19
ORD-102005,06/02/2025 15:00,Weekday,Italian,Clear,18.03,27,4,15
ORD-102006,12/02/2025 21:00,Weekday,Indian,Clear,90.8,21,5,21
ORD-102007,14/03/2025 19:00,Weekday,Sushi,Rain,95.22,38,4,19
ORD-102008,21/01/2025 17:00,Weekday,Sushi,Clear,87.81,22,5,17
ORD-102009,26/02/2025 16:00,Weekday,Indian,Clear,45.52,17,5,16
ORD-102010,30/03/2025 22:00,Weekend,Sushi,Clear,57.14,28,5,22
ORD-102011,06/06/2025 15:00,Weekday,Healthy/Vegan,Clear,105.54,24,5,15
ORD-102012,31/01/2025 14:00,Weekday,Sushi,Clear,76.2,19,5,14
ORD-102013,10/05/2025 21:00,Weekend,Italian,Clear,95.15,35,5,21
ORD-102014,12/03/2025 22:00,Weekday,Fast Food,Cloudy,82.16,28,4,22
ORD-102015,13/02/2025 12:00,Weekday,Healthy/Vegan,Storm,73.79,34,4,12
ORD-102016,23/05/2025 22:00,Weekday,Healthy/Vegan,Clear,44.83,33,5,22
ORD-102017,16/03/2025 19:00,Weekend,Fast Food,Rain,29.79,43,5,19
ORD-102018,28/02/2025 21:00,Weekday,Sushi,Clear,24.7,31,5,21
ORD-102019,29/01/2025 10:00,Weekday,Healthy/Vegan,Rain,21.14,37,5,10
ORD-102020,15/04/2025 18:00,Weekday,Italian,Rain,27.69,52,1,18
ORD-102021,29/03/2025 20:00,Weekend,Italian,Clear,86.92,30,5,20
ORD-102022,25/04/2025 11:00,Weekday,Indian,Cloudy,93.55,21,5,11
ORD-102023,05/05/2025 10:00,Weekday,Sushi,Clear,72.25,22,4,10
ORD-102024,09/05/2025 18:00,Weekday,Fast Food,Clear,20.71,19,5,18
ORD-102025,21/02/2025 19:00,Weekday,Indian,Clear,49.17,18,5,19
ORD-102026,10/03/2025 14:00,Weekday,Healthy/Vegan,Clear,117.34,34,5,14
ORD-102027,25/05/2025 11:00,Weekend,Italian,Rain,79.19,41,4,11
ORD-102028,10/03/2025 16:00,Weekday,Indian,Clear,27.67,34,4,16
ORD-102029,29/05/2025 14:00,Weekday,Fast Food,Rain,18.81,48,5,14
ORD-102030,04/05/2025 11:00,Weekend,Indian,Clear,98.12,30,5,11
ORD-102031,28/06/2025 15:00,Weekend,Fast Food,Clear,55.08,41,4,15
ORD-102032,07/04/2025 17:00,Weekday,Fast Food,Rain,20.55,40,5,17
ORD-102033,12/04/2025 14:00,Weekend,Indian,Clear,46.27,40,5,14
ORD-102034,29/04/2025 14:00,Weekday,Healthy/Vegan,Clear,68.83,30,4,14
ORD-102035,13/02/2025 18:00,Weekday,Healthy/Vegan,Clear,30.63,34,4,18
ORD-102036,31/05/2025 21:00,Weekend,Indian,Clear,80.66,34,5,21
ORD-102037,08/03/2025 11:00,Weekend,Italian,Clear,43.43,29,5,11
ORD-102038,14/03/2025 13:00,Weekday,Italian,Clear,44.24,15,4,13
ORD-102039,08/06/2025 11:00,Weekend,Healthy/Vegan,Clear,38.63,40,5,11
ORD-102040,03/01/2025 20:00,Weekday,Italian,Clear,83.64,32,4,20
ORD-102041,30/04/2025 22:00,Weekday,Indian,Rain,29.67,51,1,22
ORD-102042,12/02/2025 14:00,Weekday,Italian,Cloudy,59.68,23,5,14
ORD-102043,10/06/2025 19:00,Weekday,Healthy/Vegan,Storm,60.68,28,5,19
ORD-102044,23/05/2025 11:00,Weekday,Sushi,Clear,67.67,28,5,11
ORD-102045,28/01/2025 18:00,Weekday,Sushi,Clear,43.17,23,4,18
ORD-102046,29/03/2025 12:00,Weekend,Fast Food,Rain,69.35,47,5,12
ORD-102047,06/03/2025 21:00,Weekday,Italian,Cloudy,16.15,19,4,21
ORD-102048,30/04/2025 18:00,Weekday,Healthy/Vegan,Clear,109.44,24,5,18
ORD-102049,05/03/2025 17:00,Weekday,Healthy/Vegan,Clear,116.6,24,5,17
ORD-102050,03/03/2025 19:00,Weekday,Italian,Cloudy,54.47,25,4,19
ORD-102051,23/05/2025 22:00,Weekday,Indian,Clear,59.77,16,4,22
ORD-102052,13/02/2025 13:00,Weekday,Italian,Clear,28.16,34,5,13
ORD-102053,30/03/2025 16:00,Weekend,Healthy/Vegan,Clear,84.08,29,4,16
ORD-102054,05/05/2025 15:00,Weekday,Healthy/Vegan,Rain,98.69,41,4,15
ORD-102055,15/04/2025 12:00,Weekday,Indian,Rain,75.38,42,5,12
ORD-102056,11/03/2025 15:00,Weekday,Indian,Clear,61.59,21,5,15
ORD-102057,26/06/2025 19:00,Weekday,Healthy/Vegan,Clear,62.51,22,4,19
ORD-102058,06/02/2025 11:00,Weekday,Healthy/Vegan,Clear,39.9,17,5,11
ORD-102059,21/04/2025 10:00,Weekday,Fast Food,Clear,106.16,30,4,10
ORD-102060,22/06/2025 15:00,Weekend,Fast Food,Rain,20.51,60,1,15
ORD-102061,23/02/2025 20:00,Weekend,Fast Food,Clear,52.33,29,4,20
ORD-102062,29/06/2025 21:00,Weekend,Italian,Cloudy,69.43,35,5,21
ORD-102063,01/01/2025 11:00,Weekday,Italian,Rain,106.1,46,4,11
ORD-102064,13/04/2025 11:00,Weekend,Italian,Cloudy,53.71,37,5,11
ORD-102065,25/06/2025 17:00,Weekday,Fast Food,Clear,81.92,18,5,17
ORD-102066,21/01/2025 18:00,Weekday,Fast Food,Rain,115.82,48,5,18
ORD-102067,15/03/2025 11:00,Weekend,Italian,Clear,81.3,35,5,11
ORD-102068,23/03/2025 19:00,Weekend,Sushi,Clear,86.37,25,4,19
ORD-102069,17/05/2025 16:00,Weekend,Fast Food,Rain,53.4,61,2,16
ORD-102070,16/03/2025 13:00,Weekend,Fast Food,Storm,103.16,45,4,13
ORD-102071,15/06/2025 19:00,Weekend,Indian,Cloudy,57.77,27,4,19
ORD-102072,24/03/2025 21:00,Weekday,Healthy/Vegan,Clear,18.41,18,5,21
ORD-102073,28/04/2025 19:00,Weekday,Indian,Clear,117.26,32,5,19
ORD-102074,14/05/2025 20:00,Weekday,Healthy/Vegan,Clear,43.22,31,4,20
ORD-102075,27/06/2025 13:00,Weekday,Indian,Rain,100.78,36,5,13
ORD-102076,21/02/2025 16:00,Weekday,Healthy/Vegan,Clear,104.91,29,4,16
ORD-102077,05/05/2025 20:00,Weekday,Italian,Clear,94.6,20,5,20
ORD-102078,19/03/2025 13:00,Weekday,Indian,Cloudy,100.03,16,4,13
ORD-102079,17/06/2025 17:00,Weekday,Indian,Clear,36.51,16,5,17
ORD-102080,18/02/2025 22:00,Weekday,Sushi,Cloudy,16.91,33,5,22
ORD-102081,18/03/2025 10:00,Weekday,Fast Food,Clear,51.17,28,5,10
ORD-102082,25/06/2025 19:00,Weekday,Indian,Clear,35.63,24,5,19
ORD-102083,09/04/2025 16:00,Weekday,Sushi,Rain,110.7,39,4,16
ORD-102084,21/02/2025 11:00,Weekday,Sushi,Clear,112.11,22,5,11
ORD-102085,10/05/2025 14:00,Weekend,Fast Food,Storm,113.47,51,3,14
ORD-102086,06/03/2025 15:00,Weekday,Italian,Clear,91.31,30,5,15
ORD-102087,09/03/2025 21:00,Weekend,Indian,Clear,23.71,46,5,21
ORD-102088,14/05/2025 13:00,Weekday,Healthy/Vegan,Rain,46.41,38,4,13
ORD-102089,19/04/2025 19:00,Weekend,Sushi,Clear,73.97,33,5,19
ORD-102090,21/05/2025 12:00,Weekday,Indian,Cloudy,38.03,19,5,12
ORD-102091,18/03/2025 14:00,Weekday,Healthy/Vegan,Clear,51.88,23,4,14
ORD-102092,03/06/2025 22:00,Weekday,Indian,Clear,22.05,31,5,22
ORD-102093,07/02/2025 20:00,Weekday,Italian,Clear,22.63,26,5,20
ORD-102094,06/03/2025 18:00,Weekday,Healthy/Vegan,Storm,31.08,31,4,18
ORD-102095,05/05/2025 10:00,Weekday,Healthy/Vegan,Clear,101.62,29,5,10
ORD-102096,21/02/2025 15:00,Weekday,Italian,Clear,104.81,23,4,15
ORD-102097,12/01/2025 19:00,Weekend,Sushi,Clear,47.91,43,5,19
ORD-102098,25/05/2025 21:00,Weekend,Indian,Storm,97.31,54,1,21
ORD-102099,09/03/2025 17:00,Weekend,Italian,Clear,47.68,44,5,17
ORD-102100,11/02/2025 11:00,Weekday,Fast Food,Clear,60.47,31,4,11
ORD-102101,19/02/2025 21:00,Weekday,Fast Food,Clear,25.53,28,4,21
ORD-102102,07/03/2025 17:00,Weekday,Indian,Rain,50.29,40,4,17
ORD-102103,15/05/2025 13:00,Weekday,Italian,Clear,37.2,26,5,13
ORD-102104,27/06/2025 17:00,Weekday,Healthy/Vegan,Clear,58.51,33,5,17
ORD-102105,31/01/2025 15:00,Weekday,Italian,Rain,34.61,45,5,15
ORD-102106,04/04/2025 21:00,Weekday,Sushi,Clear,33.11,17,4,21
ORD-102107,15/03/2025 11:00,Weekend,Healthy/Vegan,Clear,109.65,29,4,11
ORD-102108,31/03/2025 13:00,Weekday,Indian,Rain,99.23,44,5,13
ORD-102109,11/06/2025 11:00,Weekday,Italian,Clear,72.67,28,4,11
ORD-102110,05/05/2025 17:00,Weekday,Fast Food,Clear,103,24,4,17
ORD-102111,26/02/2025 18:00,Weekday,Fast Food,Cloudy,79.66,28,5,18
ORD-102112,20/06/2025 13:00,Weekday,Indian,Clear,63.26,30,4,13
ORD-102113,06/03/2025 19:00,Weekday,Italian,Clear,65.36,27,5,19
ORD-102114,25/06/2025 18:00,Weekday,Sushi,Clear,75,18,4,18
ORD-102115,15/06/2025 12:00,Weekend,Italian,Clear,49.25,33,5,12
ORD-102116,16/04/2025 10:00,Weekday,Fast Food,Clear,93.11,30,4,10
ORD-102117,19/06/2025 15:00,Weekday,Indian,Clear,55.35,22,4,15
ORD-102118,08/01/2025 21:00,Weekday,Sushi,Cloudy,73.27,16,4,21
ORD-102119,10/04/2025 11:00,Weekday,Sushi,Clear,106.12,34,4,11
ORD-102120,15/01/2025 18:00,Weekday,Healthy/Vegan,Clear,98.06,25,4,18
ORD-102121,11/04/2025 22:00,Weekday,Healthy/Vegan,Cloudy,18.38,27,5,22
ORD-102122,22/04/2025 15:00,Weekday,Sushi,Cloudy,65.03,18,5,15
ORD-102123,15/04/2025 11:00,Weekday,Fast Food,Clear,74.55,31,4,11
ORD-102124,03/04/2025 20:00,Weekday,Indian,Clear,70.64,24,4,20
ORD-102125,21/06/2025 10:00,Weekend,Italian,Cloudy,107.05,33,5,10
ORD-102126,05/04/2025 16:00,Weekend,Fast Food,Cloudy,91.02,37,5,16
ORD-102127,08/02/2025 18:00,Weekend,Sushi,Clear,44.36,26,5,18
ORD-102128,08/04/2025 10:00,Weekday,Healthy/Vegan,Clear,114.91,28,5,10
ORD-102129,07/04/2025 10:00,Weekday,Indian,Cloudy,63.24,19,5,10
